status_id,machine_id,timestamp,temperature,vibration,operating_hours,previous_failures,days_since_maintenance,current_workload,failure_within_24h
1927,M8,2025-12-17T20:00:00,73.9,3.78,2171.3,2,80.0,0.8,1
1928,M8,2025-12-18T02:00:00,65.5,2.96,5972.6,2,28.9,0.64,0
1929,M8,2025-12-18T08:00:00,78.2,1.58,1719.3,1,13.1,0.51,0
1930,M8,2025-12-18T14:00:00,64.2,1.35,5700.0,0,64.0,0.36,0
1931,M8,2025-12-18T20:00:00,62.9,1.51,4011.5,3,69.5,0.91,0
1932,M8,2025-12-19T02:00:00,51.8,2.59,2994.5,0,73.1,0.94,0
1933,M8,2025-12-19T08:00:00,77.5,4.23,755.1,4,32.8,0.85,1
1934,M8,2025-12-19T14:00:00,64.3,3.32,3612.3,1,43.6,0.97,0
1935,M8,2025-12-19T20:00:00,51.5,2.98,1519.6,0,6.8,0.35,0
1936,M8,2025-12-20T02:00:00,64.9,2.68,4549.4,1,11.5,0.79,0
1937,M8,2025-12-20T08:00:00,64.4,1.12,4640.8,2,26.8,0.65,0
1938,M8,2025-12-20T14:00:00,76.4,1.39,2320.5,2,39.2,0.39,0
1939,M8,2025-12-20T20:00:00,66.8,1.93,3834.9,1,66.7,0.71,0
1940,M8,2025-12-21T02:00:00,68.3,3.09,1014.2,2,52.2,0.34,0
1941,M8,2025-12-21T08:00:00,50.3,2.28,3961.7,1,52.0,0.92,0
1942,M8,2025-12-21T14:00:00,66.5,2.5,3552.6,3,7.0,0.71,1
1943,M8,2025-12-21T20:00:00,81.6,1.91,546.7,1,36.5,0.95,0
1944,M8,2025-12-22T02:00:00,49.6,2.49,3594.4,1,14.3,0.86,0
1945,M8,2025-12-22T08:00:00,59.3,1.43,3636.7,1,54.8,0.39,0
1946,M8,2025-12-22T14:00:00,53.8,2.34,3522.9,2,71.9,0.3,0
1947,M8,2025-12-22T20:00:00,55.5,2.67,2683.6,0,78.7,0.68,0
1948,M8,2025-12-23T02:00:00,67.2,1.5,306.2,2,77.7,0.73,1
1949,M8,2025-12-23T08:00:00,61.0,3.54,4783.0,1,11.4,0.55,0
1950,M8,2025-12-23T14:00:00,71.2,2.09,4829.5,1,67.1,0.36,1
1951,M8,2025-12-23T20:00:00,64.5,2.13,4524.5,0,82.7,0.85,0
1952,M8,2025-12-24T02:00:00,64.6,2.15,1874.0,2,28.0,0.66,0
1953,M8,2025-12-24T08:00:00,65.1,3.58,5974.5,3,69.2,0.31,1
1954,M8,2025-12-24T14:00:00,61.8,2.07,4315.7,1,59.9,0.67,1
1955,M8,2025-12-24T20:00:00,57.0,2.31,5469.1,1,0.2,0.73,0
1956,M8,2025-12-25T02:00:00,75.1,2.15,374.5,2,81.7,0.7,0
1957,M8,2025-12-25T08:00:00,58.7,2.38,226.7,1,36.7,0.88,0
1958,M8,2025-12-25T14:00:00,72.6,2.02,2510.3,1,45.1,0.53,1
1959,M8,2025-12-25T20:00:00,69.7,0.94,4464.5,0,47.4,0.77,0
1960,M8,2025-12-26T02:00:00,56.9,1.16,3657.2,1,4.1,0.51,0
1961,M8,2025-12-26T08:00:00,73.5,3.04,4093.3,1,53.3,0.74,1
1962,M8,2025-12-26T14:00:00,61.7,3.33,2696.4,0,52.0,0.56,1
1963,M8,2025-12-26T20:00:00,64.5,1.37,2479.7,0,57.2,0.81,0
1964,M8,2025-12-27T02:00:00,74.1,3.46,5673.4,0,27.7,0.78,0
1965,M8,2025-12-27T08:00:00,61.1,2.57,5954.5,0,74.4,0.49,0
1966,M8,2025-12-27T14:00:00,76.3,2.68,3662.1,0,41.6,0.32,0
1967,M8,2025-12-27T20:00:00,56.0,2.42,1545.8,2,18.8,0.53,0
1968,M8,2025-12-28T02:00:00,75.4,3.06,2750.7,2,83.2,0.92,1
1969,M8,2025-12-28T08:00:00,74.0,2.19,3565.3,1,47.8,0.42,0
1970,M8,2025-12-28T14:00:00,60.9,3.17,3273.9,2,20.5,0.37,0
1971,M8,2025-12-28T20:00:00,66.7,1.77,5171.0,3,11.8,0.5,0
1972,M8,2025-12-29T02:00:00,63.6,2.44,5721.7,1,13.2,0.93,0
1973,M8,2025-12-29T08:00:00,73.8,1.95,2824.1,2,6.2,0.59,0
1974,M8,2025-12-29T14:00:00,66.2,0.97,1488.8,2,3.5,0.66,0
1975,M8,2025-12-29T20:00:00,60.7,4.44,225.4,1,75.1,0.97,0
1976,M8,2025-12-30T02:00:00,55.2,1.96,861.4,1,5.3,0.89,0
1977,M8,2025-12-30T08:00:00,68.2,3.93,5237.3,1,41.2,0.69,1
1978,M8,2025-12-30T14:00:00,67.7,3.21,5534.3,0,64.8,0.95,0
1979,M8,2025-12-30T20:00:00,64.9,1.94,185.7,2,36.8,0.33,0
1980,M8,2025-12-31T02:00:00,58.9,1.47,4140.7,1,3.4,0.54,0
1981,M8,2025-12-31T08:00:00,63.3,3.27,637.5,2,29.8,0.53,0
1982,M8,2025-12-31T14:00:00,65.3,4.02,504.1,3,83.9,0.81,1
1983,M8,2025-12-31T20:00:00,66.8,2.54,5048.6,2,69.8,0.57,0
1984,M8,2026-01-01T02:00:00,60.7,3.0,2605.9,1,72.0,0.73,1
1985,M8,2026-01-01T08:00:00,53.6,1.84,1513.0,0,67.5,0.53,0
1986,M8,2026-01-01T14:00:00,59.6,3.11,3648.8,0,40.8,0.55,0
1987,M8,2026-01-01T20:00:00,67.3,1.92,3896.4,0,86.3,1.0,0
1988,M8,2026-01-02T02:00:00,68.7,2.41,1086.3,2,51.8,0.72,0
1989,M8,2026-01-02T08:00:00,60.3,2.8,782.4,0,23.0,0.83,0
1990,M8,2026-01-02T14:00:00,64.6,2.13,5871.8,0,73.1,0.56,1
1991,M8,2026-01-02T20:00:00,65.5,2.35,5405.0,2,5.8,0.96,0
1992,M8,2026-01-03T02:00:00,56.2,3.12,337.0,1,21.4,0.78,0
1993,M8,2026-01-03T08:00:00,71.4,2.28,2057.4,1,77.8,0.8,0
1994,M8,2026-01-03T14:00:00,64.8,2.56,3288.4,1,73.3,0.59,0
1995,M8,2026-01-03T20:00:00,62.5,2.11,3494.5,2,40.0,0.84,0
1996,M8,2026-01-04T02:00:00,63.1,2.23,2303.6,2,84.7,0.49,0
1997,M8,2026-01-04T08:00:00,69.5,2.6,5708.3,1,72.9,0.38,1
1998,M8,2026-01-04T14:00:00,68.7,3.09,4282.3,5,65.3,0.35,1
1999,M8,2026-01-04T20:00:00,66.4,1.15,2850.8,3,85.6,0.32,0
2000,M8,2026-01-05T02:00:00,56.6,2.12,4982.8,1,12.3,0.56,1
